"...1" "BTC-USD" "ETH-USD" "BNB-USD" "ADA-USD" "XRP-USD" "LTC-USD"
"2021-04-30" 57750.17578125 2773.20703125 624.08056640625 1.35244905948639 1.59167397022247 271.167083740234
"2021-05-01" 57828.05078125 2945.89282226562 619.347229003906 1.35307097434998 1.65102505683899 276.833526611328
"2021-05-02" 56631.078125 2952.05615234375 622.101013183594 1.32681202888489 1.56264102458954 269.104370117188
"2021-05-03" 57200.29296875 3431.08618164062 675.68408203125 1.36203002929688 1.55599498748779 294.704010009766
"2021-05-04" 53333.5390625 3253.62939453125 611.200317382812 1.27411103248596 1.39237594604492 306.234497070312
"2021-05-05" 57424.0078125 3522.783203125 651.662719726562 1.47552895545959 1.61451196670532 356.037078857422
"2021-05-06" 56396.515625 3490.88037109375 633.280395507812 1.65012395381927 1.60058104991913 353.510345458984
"2021-05-07" 57356.40234375 3484.72900390625 624.563293457031 1.65345299243927 1.58175504207611 346.253570556641
"2021-05-08" 58803.77734375 3902.64770507812 646.100830078125 1.61955404281616 1.56259799003601 346.368743896484
"2021-05-09" 58232.31640625 3928.8447265625 662.228576660156 1.77056205272675 1.53529298305511 386.450775146484
"2021-05-10" 55859.796875 3952.2939453125 631.351989746094 1.64469599723816 1.38900601863861 359.329315185547
"2021-05-11" 56704.57421875 4168.701171875 672.333923339844 1.76407694816589 1.47768199443817 377.388793945312
"2021-05-12" 49150.53515625 3785.8486328125 588.185180664062 1.55277502536774 1.24786400794983 303.084869384766
"2021-05-13" 49716.19140625 3715.1484375 571.434509277344 1.93366801738739 1.35890996456146 316.909332275391
"2021-05-14" 49880.53515625 4079.05737304688 603.128295898438 2.00479602813721 1.40291702747345 326.233856201172
"2021-05-15" 46760.1875 3638.1220703125 563.041687011719 2.17402696609497 1.48588001728058 299.772521972656
"2021-05-16" 46456.05859375 3587.50610351562 562.829833984375 2.30911302566528 1.4526059627533 296.627044677734
"2021-05-17" 43537.51171875 3282.39770507812 511.964385986328 2.03222608566284 1.49629998207092 281.769317626953
"2021-05-18" 42909.40234375 3380.07006835938 508.022308349609 2.003662109375 1.59073400497437 294.619323730469
"2021-05-19" 37002.44140625 2460.67919921875 339.025482177734 1.48252105712891 1.07031297683716 189.520172119141
"2021-05-20" 40782.73828125 2784.29418945312 393.612762451172 1.81046903133392 1.18553698062897 212.276138305664
"2021-05-21" 37304.69140625 2430.62133789062 326.296325683594 1.55227696895599 1.00697600841522 180.197036743164
"2021-05-22" 37536.6328125 2295.70556640625 299.504089355469 1.46362197399139 0.906316995620728 169.59455871582
"2021-05-23" 34770.58203125 2109.57983398438 262.945678710938 1.3254359960556 0.797015011310577 143.51936340332
"2021-05-24" 38705.98046875 2643.59106445312 345.309631347656 1.54948496818542 0.992834985256195 183.994125366211
"2021-05-25" 38402.22265625 2706.62890625 344.113983154297 1.55536901950836 0.976186990737915 183.497894287109
"2021-05-26" 39294.19921875 2888.69873046875 379.854309082031 1.78270196914673 1.03372502326965 199.224334716797
"2021-05-27" 38436.96875 2736.48852539062 367.655792236328 1.64595997333527 0.970234990119934 193.12109375
"2021-05-28" 35697.60546875 2419.90625 329.879913330078 1.51198697090149 0.900147974491119 177.320663452148
"2021-05-29" 34616.06640625 2279.51416015625 305.052154541016 1.40623199939728 0.831788003444672 163.80810546875
"2021-05-30" 35678.12890625 2390.30541992188 325.784027099609 1.57727897167206 0.906608998775482 170.978225708008
"2021-05-31" 37332.85546875 2714.9453125 354.329345703125 1.74277794361115 1.04658401012421 188.033676147461
"2021-06-01" 36684.92578125 2633.51831054688 362.794647216797 1.73475301265717 1.01100099086761 182.980697631836
"2021-06-02" 37575.1796875 2706.125 401.262329101562 1.75282394886017 1.02439999580383 187.263977050781
"2021-06-03" 39208.765625 2855.12646484375 427.807922363281 1.84047102928162 1.04532098770142 193.086181640625
"2021-06-04" 36894.40625 2688.19506835938 391.395324707031 1.71090805530548 0.970196008682251 178.872009277344
"2021-06-05" 35551.95703125 2630.57690429688 390.431854248047 1.65900897979736 0.923286020755768 173.028717041016
"2021-06-06" 35862.37890625 2715.0927734375 393.820220947266 1.67824804782867 0.945285975933075 176.639434814453
"2021-06-07" 33560.70703125 2590.26318359375 357.310211181641 1.56410598754883 0.861154973506927 161.732803344727
"2021-06-08" 33472.6328125 2517.43872070312 354.001373291016 1.58802998065948 0.875787973403931 161.161071777344
"2021-06-09" 37345.12109375 2608.26708984375 375.734680175781 1.62482595443726 0.920033991336823 172.138656616211
"2021-06-10" 36702.59765625 2471.5185546875 352.183197021484 1.53185701370239 0.869181990623474 168.203063964844
"2021-06-11" 37334.3984375 2353.76879882812 345.933685302734 1.43637800216675 0.848450005054474 162.880523681641
"2021-06-12" 35552.515625 2372.484375 343.741027832031 1.48021996021271 0.832683026790619 162.014862060547
"2021-06-13" 39097.859375 2508.3916015625 366.648956298828 1.55835902690887 0.883159995079041 170.930877685547
"2021-06-14" 40218.4765625 2537.89111328125 368.792755126953 1.57510995864868 0.892897009849548 172.949096679688
"2021-06-15" 40406.26953125 2610.93676757812 373.566162109375 1.59775602817535 0.889800012111664 178.659423828125
"2021-06-16" 38347.0625 2367.66357421875 347.033447265625 1.48257303237915 0.831907987594604 166.458938598633
"2021-06-17" 38053.50390625 2372.001953125 352.738525390625 1.48219394683838 0.841437995433807 167.055694580078
"2021-06-18" 35787.24609375 2231.73315429688 336.809692382812 1.41539597511292 0.797648012638092 156.35563659668
"2021-06-19" 35615.87109375 2178.4990234375 335.712829589844 1.39057004451752 0.761672973632812 153.295455932617
"2021-06-20" 35698.296875 2246.36450195312 340.067199707031 1.42918801307678 0.776377022266388 155.092590332031
"2021-06-21" 31676.693359375 1888.44750976562 270.984436035156 1.1774799823761 0.610387980937958 124.786460876465
"2021-06-22" 32505.66015625 1874.95007324219 261.818084716797 1.15325403213501 0.545067012310028 119.602684020996
"2021-06-23" 33723.02734375 1989.736328125 294.490295410156 1.25289595127106 0.626534998416901 128.674987792969
"2021-06-24" 34662.4375 1988.45629882812 308.397033691406 1.35608696937561 0.671999990940094 134.484603881836
"2021-06-25" 31637.779296875 1813.21728515625 281.620910644531 1.25647795200348 0.613322973251343 125.687744140625
"2021-06-26" 32186.27734375 1829.2392578125 279.438049316406 1.25044000148773 0.615435004234314 126.657257080078
"2021-06-27" 34649.64453125 1978.89465332031 290.567016601562 1.33520197868347 0.646923005580902 132.347885131836
"2021-06-28" 34434.3359375 2079.65747070312 289.534118652344 1.32475197315216 0.643746018409729 137.370849609375
"2021-06-29" 35867.77734375 2160.76831054688 300.211547851562 1.36843705177307 0.701725006103516 143.702911376953
"2021-06-30" 35040.8359375 2274.54760742188 303.295867919922 1.38347196578979 0.706373989582062 144.135833740234
"2021-07-01" 33572.1171875 2113.60546875 288.218414306641 1.33561098575592 0.661180019378662 137.577529907227
"2021-07-02" 33897.046875 2150.04028320312 287.423095703125 1.39439702033997 0.656763017177582 136.943695068359
"2021-07-03" 34668.546875 2226.1142578125 298.237121582031 1.40683603286743 0.672887980937958 140.279693603516
"2021-07-04" 35287.78125 2321.72412109375 307.732086181641 1.45818400382996 0.694944977760315 144.905853271484
"2021-07-05" 33746.00390625 2198.58251953125 302.377990722656 1.4048980474472 0.654299974441528 138.0732421875
"2021-07-06" 34235.1953125 2324.67944335938 320.934814453125 1.41805303096771 0.665401995182037 138.985641479492
"2021-07-07" 33855.328125 2315.16186523438 327.5224609375 1.40311801433563 0.651575028896332 137.371215820312
"2021-07-08" 32877.37109375 2120.0263671875 310.427124023438 1.33014595508575 0.623058021068573 132.308502197266
"2021-07-09" 33798.01171875 2146.6923828125 316.484527587891 1.34947395324707 0.636803984642029 134.571594238281
"2021-07-10" 33520.51953125 2111.40356445312 316.14013671875 1.33608496189117 0.625463008880615 133.987289428711
"2021-07-11" 34240.1875 2139.66479492188 322.031646728516 1.34814500808716 0.635935008525848 134.245834350586
"2021-07-12" 33155.84765625 2036.72106933594 316.328186035156 1.31509900093079 0.630177974700928 133.538131713867
"2021-07-13" 32702.025390625 1940.083984375 308.811157226562 1.26508295536041 0.619522988796234 131.321807861328
"2021-07-14" 32822.34765625 1994.33129882812 309.406372070312 1.26225805282593 0.620324015617371 131.062606811523
"2021-07-15" 31780.73046875 1911.17565917969 315.244018554688 1.22319197654724 0.596940994262695 125.491561889648
"2021-07-16" 31421.5390625 1880.38293457031 302.985595703125 1.17371499538422 0.59077399969101 121.041053771973
"2021-07-17" 31533.068359375 1898.8251953125 300.497924804688 1.17230200767517 0.582427978515625 120.027076721191
"2021-07-18" 31796.810546875 1895.55212402344 302.480499267578 1.18369805812836 0.587921977043152 119.512016296387
"2021-07-19" 30817.83203125 1817.29663085938 280.018615722656 1.12111604213715 0.557555973529816 113.16480255127
"2021-07-20" 29807.34765625 1787.5107421875 264.782379150391 1.05629098415375 0.529335975646973 107.399482727051
"2021-07-21" 32110.693359375 1990.97082519531 292.531372070312 1.16809797286987 0.569998025894165 117.459892272949
"2021-07-22" 32313.10546875 2025.20275878906 293.641143798828 1.18616104125977 0.592206001281738 120.735794067383
"2021-07-23" 33581.55078125 2124.77661132812 299.282989501953 1.20630705356598 0.609224021434784 124.249412536621
"2021-07-24" 34292.4453125 2189.21875 302.071868896484 1.23349702358246 0.609826982021332 126.188674926758
"2021-07-25" 35350.1875 2191.37377929688 302.436157226562 1.22850096225739 0.606356978416443 127.59797668457
"2021-07-26" 37337.53515625 2233.36669921875 304.478240966797 1.25849294662476 0.625617980957031 131.362487792969
"2021-07-27" 39406.94140625 2298.33349609375 313.602600097656 1.27844595909119 0.644604027271271 134.617874145508
"2021-07-28" 39995.90625 2296.54541015625 313.428649902344 1.28350400924683 0.725444972515106 139.836608886719
"2021-07-29" 40008.421875 2380.95678710938 316.749450683594 1.28408396244049 0.748017013072968 141.3212890625
"2021-07-30" 42235.546875 2466.96142578125 322.909362792969 1.3089519739151 0.75211900472641 145.775024414062
"2021-07-31" 41626.1953125 2536.2099609375 333.549591064453 1.32234501838684 0.747785985469818 144.933212280273
"2021-08-01" 39974.89453125 2561.85205078125 333.484008789062 1.31772994995117 0.725921988487244 140.735534667969
"2021-08-02" 39201.9453125 2610.1533203125 331.103118896484 1.31006801128387 0.739220023155212 141.505508422852
"2021-08-03" 38152.98046875 2502.349609375 322.747741699219 1.36502599716187 0.712728977203369 138.29084777832
"2021-08-04" 39747.50390625 2724.61987304688 334.918792724609 1.37656402587891 0.730488002300262 142.623046875
"2021-08-05" 40869.5546875 2827.32885742188 337.873870849609 1.38614499568939 0.733151018619537 143.435974121094
"2021-08-06" 42816.5 2890.94165039062 342.136993408203 1.40178596973419 0.74651300907135 147.80094909668
"2021-08-07" 44555.80078125 3157.23876953125 355.741363525391 1.47067701816559 0.816281020641327 155.864776611328
"2021-08-08" 43798.1171875 3013.73266601562 342.064758300781 1.42782998085022 0.778738975524902 149.847732543945
"2021-08-09" 46365.40234375 3167.85620117188 354.966827392578 1.47764003276825 0.81855297088623 166.516357421875
"2021-08-10" 45585.03125 3141.69116210938 371.954376220703 1.67256605625153 0.851247012615204 165.460418701172
"2021-08-11" 45593.63671875 3164.2451171875 391.757049560547 1.79803800582886 1.01252400875092 170.935943603516
"2021-08-12" 44428.2890625 3043.41430664062 385.818969726562 1.82387804985046 0.964549005031586 165.13102722168
"2021-08-13" 47793.3203125 3322.21166992188 410.944885253906 2.13607907295227 1.08995997905731 183.286087036133
"2021-08-14" 47096.9453125 3265.443359375 409.034484863281 2.19168710708618 1.28041195869446 182.711273193359
"2021-08-15" 47047.00390625 3310.50415039062 414.595031738281 2.1691529750824 1.28815996646881 184.904296875
"2021-08-16" 46004.484375 3156.50952148438 417.470855712891 2.07941699028015 1.19099295139313 178.8544921875
"2021-08-17" 44695.359375 3014.84594726562 401.908905029297 1.92660105228424 1.09819900989532 168.842636108398
"2021-08-18" 44801.1875 3020.08984375 398.25146484375 2.10856008529663 1.14609694480896 167.396606445312
"2021-08-19" 46717.578125 3182.7021484375 430.988861083984 2.42813992500305 1.23284196853638 175.493408203125
"2021-08-20" 49339.17578125 3286.93530273438 454.936309814453 2.45770192146301 1.26322197914124 183.628524780273
"2021-08-21" 48905.4921875 3226.083984375 448.920257568359 2.4354350566864 1.21647298336029 179.736145019531
"2021-08-22" 49321.65234375 3242.11547851562 449.053497314453 2.71372509002686 1.22772204875946 186.313095092773
"2021-08-23" 49546.1484375 3319.25732421875 499.890594482422 2.91738605499268 1.24726998806 187.106430053711
"2021-08-24" 47706.1171875 3172.45629882812 471.595458984375 2.7210910320282 1.13735198974609 173.576812744141
"2021-08-25" 48960.7890625 3224.91528320312 502.786254882812 2.73813199996948 1.17252898216248 177.603225708008
"2021-08-26" 46942.21875 3100.32543945312 479.006103515625 2.53552794456482 1.0752660036087 168.085586547852
"2021-08-27" 49058.66796875 3270.60083007812 494.498687744141 2.94419693946838 1.18847298622131 175.984405517578
"2021-08-28" 48902.40234375 3244.4033203125 486.196929931641 2.84749007225037 1.14550495147705 175.454086303711
"2021-08-29" 48829.83203125 3227.00268554688 480.283020019531 2.85598611831665 1.14083194732666 174.704223632812
"2021-08-30" 47054.984375 3224.37426757812 459.490753173828 2.7331600189209 1.10143494606018 167.424667358398
"2021-08-31" 47166.6875 3433.73266601562 464.418731689453 2.77247500419617 1.18759298324585 171.659225463867
"2021-09-01" 48847.02734375 3834.828125 490.068725585938 2.87076711654663 1.23488903045654 180.97216796875
"2021-09-02" 49327.72265625 3790.98999023438 483.921051025391 2.96343803405762 1.25632405281067 183.617248535156
"2021-09-03" 50025.375 3940.61474609375 488.604705810547 2.96823906898499 1.29143500328064 212.965972900391
"2021-09-04" 49944.625 3887.82836914062 498.078430175781 2.8328070640564 1.25577902793884 212.358459472656
"2021-09-05" 51753.41015625 3952.13354492188 504.619873046875 2.91082406044006 1.30549800395966 231.333984375
"2021-09-06" 52633.53515625 3928.37939453125 495.925018310547 2.83189702033997 1.38941299915314 219.525772094727
"2021-09-07" 46811.12890625 3426.39428710938 417.5087890625 2.50249099731445 1.12509894371033 178.114395141602
"2021-09-08" 46091.390625 3497.31518554688 415.113159179688 2.47498893737793 1.10072004795074 179.724670410156
"2021-09-09" 46391.421875 3427.34008789062 421.27001953125 2.51766610145569 1.08940100669861 180.376800537109
